"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
65503,12/31/2023 0:00:00,19731,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32510992,0,0,29087550,0,37776039,0,0,0,0,0,51973,0,0,0,0,0,0,0,0,0,0,0,16294,15559,1652,1605,16294,15559,1652,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16294,1652,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490000,249000,0,0,0,2739000,0,0,1605,16294,3977648,0,0,0,0,3977648,6467648,250605,16294,0,0,6734547,0,0,0,0,0,3104322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15529316,1048649,0,0,1048649,0,0,0,1398602,15179363,0,15179363,0,0,0,0,0,0,0,0,0,0,0,0,0
65513,12/31/2023 0:00:00,19741,WISe,0,0,0,33489272,0,0,0,0,0,0,0,0,0,0,0,0,0,156836022,0,157046219,0,0,75000000,101796147,0,0,0,0,75000000,0,0,0,0,0,0,19998674,18500059,0,0,88956129,76413688,0,0,108954803,94913747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108954803,94913747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,250000,0,0,94913747,0,0,0,663100,0,916077,1579177,4167143,21825440,33104792,34681784,2963765,96742924,0,0,0,0,0,12788327,0,0,0,0,0,0,0,0,0,0,0,0,4441182,0,0,0,0,0,125306661,6317908,0,0,6317908,0,0,0,9073550,122551019,0,122551019,0,0,0,0,0,0,0,0,0,0,0,0,0
65521,12/31/2023 0:00:00,19749,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650000,1500000,0,0,0,4150000,0,0,0,0,0,0,0,1356,33640,34996,2650000,1500000,0,1356,33640,4184996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3381947,189000,0,0,189000,0,0,0,184168,3386779,0,3386779,0,0,0,0,0,0,0,0,0,0,0,0,0
65528,12/31/2023 0:00:00,19756,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707000,2725000,0,0,0,0,0,0,18000,18000,0,0,4225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245000,10089000,1000000,0,0,13334000,0,0,0,4225000,0,0,0,0,174312,174312,2763000,10839000,1500000,1819291,812021,17733312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6439049,82066,0,0,82066,0,0,0,343500,6177615,0,6177615,0,0,0,0,0,0,0,0,0,0,0,0,0
65555,12/31/2023 0:00:00,19783,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784076,8740,0,0,8740,0,0,0,79132,713684,0,713684,0,0,0,0,0,0,0,0,0,0,0,0,0
65557,12/31/2023 0:00:00,19785,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,229326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11011000,10275050,0,0,11261000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11261000,250000,0,0,0,0,250000,1750000,7817000,1944000,0,0,11511000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471860,10008,0,0,10008,0,0,0,188082,1293786,0,1293786,0,0,0,0,0,0,0,0,0,0,0,0,0
65561,12/31/2023 0:00:00,19789,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940000,3314000,300000,0,0,4554000,0,0,0,0,0,0,0,0,0,0,940000,3314000,300000,0,0,4554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748092,22611,0,0,22611,0,0,0,89294,1681409,0,1681409,0,0,0,0,0,0,0,0,0,0,0,0,0
65564,12/31/2023 0:00:00,19792,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288668,40000,0,0,0,328668,288668,40000,0,0,0,328668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107856,10000,0,0,10000,0,0,0,3474,114382,0,114382,0,0,0,0,0,0,0,0,0,0,0,0,0
65565,12/31/2023 0:00:00,19793,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32552332,0,51844370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6722000,6490047,0,0,6722000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6233000,249000,0,0,0,6482000,0,0,0,6722000,0,1597500,0,3775574,0,5373074,8473000,6328500,0,3775574,0,18577074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000,0,285000,0,0,0,0,0,31606855,835428,0,0,835428,0,0,0,1408019,31034264,0,31034264,0,0,0,0,0,0,0,0,0,0,0,0,0
65578,12/31/2023 0:00:00,19803,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13719814,0,0,0,0,0,0,0,0,2510000,0,0,2392814,2307185,0,0,0,0,0,0,2413130,2097215,0,0,2413130,2097215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420905,1241939,0,0,8619722,8575842,0,0,0,0,0,14846571,14222181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14222181,0,0,0,0,0,0,0,4012080,6501227,2976109,732765,0,14222181,0,184,0,184,0,514773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12243599,805272,0,0,805272,0,0,0,792928,12255943,0,12255943,0,0,0,0,0,0,0,0,0,0,0,0,0
65595,12/31/2023 0:00:00,19819,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230000,4714000,0,0,10944000,0,0,0,0,0,2589955,0,0,0,2589955,0,8819955,4714000,0,0,13533955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92311784,14488248,0,0,14488248,0,0,0,4782559,102017473,0,102017473,0,210761850,210761850,0,0,0,0,0,0,0,0,0,0
65606,12/31/2023 0:00:00,19830,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629000,3544545,0,0,3629000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629000,200000,0,0,0,0,200000,2929000,900000,0,0,0,3829000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504261,30110,0,0,30110,0,0,0,86004,448367,0,448367,0,0,0,0,0,0,0,0,0,0,0,0,0
65636,12/31/2023 0:00:00,19860,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7488184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736000,1240000,496000,0,0,3472000,0,0,0,0,0,0,0,0,46964,46964,1736000,1240000,496000,0,46964,3518964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496317,128336,0,0,128336,0,0,0,72172,1552481,0,1552481,0,0,0,0,0,0,0,0,0,0,0,0,0
65639,12/31/2023 0:00:00,19863,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,99381,92441,0,0,1619991,1561522,0,0,11886067,10066894,0,0,13506058,11628416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4034223,3842391,0,0,12434767,12283048,0,0,0,0,0,30074429,27846296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27846296,0,0,299800,0,0,0,299800,9594092,9232014,3344542,5975448,0,28146096,0,0,225186,225186,0,0,0,0,1289394,0,0,0,0,0,0,0,0,0,0,0,4648438,0,0,0,7785692,252676,0,0,252676,0,0,0,752434,7285934,0,7285934,0,0,0,0,0,0,0,0,0,0,0,0,0
65640,12/31/2023 0:00:00,19864,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11968000,5000000,0,0,0,16968000,0,0,0,0,0,0,0,0,32006,32006,11968000,5000000,0,0,32006,17000006,0,0,0,0,0,0,0,0,2591664,1203525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082531,71352,0,0,71352,0,0,0,240952,5912931,0,5912931,0,0,0,0,0,0,0,0,0,0,0,0,0
65644,12/31/2023 0:00:00,19868,WISe,0,186234,186234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407256108,0,608075239,0,0,105000000,138100996,0,0,0,0,155000000,0,0,30855772,28504532,0,0,9483560,8836312,0,0,351271902,316308638,0,0,360755462,325144950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78186696,64965242,0,0,0,0,0,0,0,0,0,469797930,418614724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418614724,0,0,0,0,0,3090200,3090200,134350202,16513874,103277141,122172282,45391425,421704924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7197428,0,0,0,131361036,7513952,0,0,7513952,0,0,0,10752807,128122181,0,128122181,0,0,0,0,0,0,0,0,0,0,0,0,0
65656,12/31/2023 0:00:00,19880,WISe,0,0,0,1516638,0,0,0,0,0,0,0,0,0,0,0,0,0,15467417,0,0,0,0,0,0,0,0,0,0,131147,0,0,35764115,34824552,0,0,26892405,25490317,0,0,0,0,0,0,26892405,25490317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62656520,60314869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60314869,0,0,478305,0,0,0,478305,24171657,23718470,12903047,0,0,60793174,0,0,0,0,0,0,0,0,32732437,10023140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51781580,2421535,0,0,2421535,0,0,0,4587334,49615781,0,49615781,0,110070775,107152046,2918729,0,0,60314869,34824552,25490317,0,0,0,0
65664,12/31/2023 0:00:00,19888,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6612317,6612317,0,0,6612317,6612317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6612317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18010,0,0,0,0,18010,0,0,0,6612317,0,5716,0,0,0,5716,2490327,4145716,0,0,0,6636043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679788,39189,0,0,39189,0,-3888,0,107664,1611313,0,1611313,0,0,0,0,0,0,0,0,0,0,0,0,0
65680,12/31/2023 0:00:00,19904,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15025,29169,0,0,0,44194,0,0,0,0,0,0,0,0,0,0,15025,29169,0,0,0,44194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5801,1085,0,0,1085,0,0,0,553,6333,0,6333,0,0,0,0,0,0,0,0,0,0,0,0,0
65712,12/31/2023 0:00:00,19936,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216000,7742000,2234000,0,0,15192000,0,0,0,0,0,0,0,0,89200,89200,5216000,7742000,2234000,0,89200,15281200,0,0,0,0,0,0,0,0,2458852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14761959,206813,0,0,206813,0,0,0,337156,14631616,0,14631616,0,0,0,0,0,0,0,0,0,0,0,0,0
65722,12/31/2023 0:00:00,19946,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151062155,0,214908960,0,0,0,11000000,0,0,0,0,72400000,0,0,41857132,41057016,0,0,25685607,26179731,0,0,20960813,20288803,0,0,46646420,46468534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192489,3138443,0,0,0,0,0,91696041,90663993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90663994,0,0,3556800,0,0,0,3556800,11056289,9731877,14587617,46672526,12172485,94220794,0,102197,-100030,2167,0,9871901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57314392,1012550,0,0,1012550,0,0,0,4060879,54266063,0,54266063,0,43399388,43191519,146494,61375,0,90663993,54113836,36550157,0,0,0,0
65728,12/31/2023 0:00:00,19951,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,1040423823,1010917198,0,0,281487154,270722264,0,0,0,0,0,0,281487154,270722264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321910977,0,692558,0,0,0,692558,358618735,697039152,266945648,0,0,1322603535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204958795,700000,0,0,700000,0,0,0,20429901,185228894,0,185228894,0,583558799,581412167,2146632,0,0,1321910977,1040423823,281487154,0,0,0,0
65735,12/31/2023 0:00:00,19958,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22455083,0,22455083,0,0,0,0,0,0,0,0,6000000,0,0,3972226,3618438,0,0,11182613,10147023,0,0,81905624,74441662,0,0,93088237,84588685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13744,7779,0,0,0,0,0,0,0,0,0,0,13744,7779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97074207,88214902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,0,0,0,0,249000,0,0,88214901,0,28066,634530,0,0,0,662596,2576080,22003070,36875714,27670606,1027,89126497,0,0,0,0,0,0,0,0,10517853,3259043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20405621,206153,0,0,206153,0,0,0,1579687,19032087,0,19032087,0,0,0,0,0,0,0,0,0,0,0,0,0
65759,12/31/2023 0:00:00,19982,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206043,103022,0,0,0,309065,0,0,0,0,5000,0,0,0,0,5000,211043,103022,0,0,0,314065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605598,71992,0,0,71992,0,0,0,24878,652712,0,652712,0,0,0,0,0,0,0,0,0,0,0,0,0
65770,12/31/2023 0:00:00,19993,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397000,4945000,548000,0,0,7890000,0,0,0,0,0,0,0,0,0,0,2397000,4945000,548000,0,0,7890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3833545,111600,0,0,111600,0,0,0,266091,3679054,0,3679054,0,0,0,0,0,0,0,0,0,0,0,0,0
65774,12/31/2023 0:00:00,19997,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,2338000,745000,0,0,3183000,0,0,0,0,0,0,0,0,0,0,100000,2338000,745000,0,0,3183000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238246,31005,0,0,31005,0,0,0,54614,2214637,0,2214637,0,0,0,0,0,0,0,0,0,0,0,0,0
